trans_date_trans_time,merchant,category,amt,gender,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,merch_zipcode,Customer_ID,Age,Age_Group,Customer_Segment,Credit_Limit,Account_Balance,Avg_Transaction_Amount,Last_Transaction_Amount,Transactions_Last_24H,Transactions_Last_1H,Time_Since_Last_Transaction_Min,Merchant_Risk_Score,Customer_Risk_Score,Device_Type,Transaction_Channel,Authentication_Method,OTP_Verified,Card_Present,New_Device_Flag,New_Merchant_Flag,Transaction_Hour,Day_of_Week,Weekend_Flag,Fraud_Probability,Predicted_Fraud,Risk_Category
2019-01-09 17:28:50,Medhurst PLC,shopping_net,9.84,F,Whaleyville,MD,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,39.256597,-74.622181,0,8226,CUST003822,40,26-40,Standard,7213.0,3542.18,7.87,5.94,3,1,39,79,51,POS,Online,OTP,Yes,No,No,No,17,Wednesday,False,0.0,0,Low Risk
2019-01-04 23:58:34,Dickinson Ltd,personal_care,16.14,F,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,33.351328,-112.406605,0,85338,CUST004152,44,41-60,Gold,16042.0,5786.55,12.48,10.46,5,4,1023,31,13,POS,POS,PIN,Yes,No,No,No,23,Friday,False,0.01,0,Low Risk
2019-01-07 01:06:08,Dooley-Thompson,misc_net,3.44,F,Oolitic,IN,38.8938,-86.5246,1228,Counsellor,1991-03-13,39.32503,-85.930579,0,46124,CUST010414,34,26-40,Gold,16770.0,10410.91,3.18,2.18,5,4,762,34,79,MOBILE,POS,OTP,Yes,Yes,No,No,1,Monday,False,0.0,0,Low Risk
2019-01-15 16:26:17,Hammes-Beatty,kids_pets,108.32,F,Delhi,LA,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,32.024685,-91.701882,0,71336,CUST007250,61,60+,Standard,7024.0,1652.39,67.73,129.3,3,4,1366,20,57,POS,Online,Biometric,Yes,Yes,No,Yes,16,Tuesday,False,0.0,0,Low Risk
2019-01-01 18:59:05,Kuphal-Toy,food_dining,136.51,F,Tulsa,OK,36.2395,-95.9596,413574,Bookseller,1968-06-18,36.597135,-96.706151,0,74637,CUST001736,57,41-60,Gold,14082.0,9640.91,105.53,133.14,8,0,981,13,60,POS,POS,OTP,Yes,Yes,No,No,18,Tuesday,False,0.0,0,Low Risk
2019-01-02 23:09:37,Schuppe-Schuppe,food_dining,68.11,F,Ashford,WA,46.7531,-121.9898,759,Video editor,1956-09-14,46.193067,-121.231896,0,45777,CUST009705,69,60+,Standard,7730.0,4482.125,64.17,74.93,1,1,909,91,77,ATM,ATM,OTP,Yes,Yes,No,No,23,Wednesday,False,0.0,0,Low Risk
2019-01-06 18:39:03,Rau-Robel,kids_pets,14.45,M,Diamond,OH,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,41.387745,-80.942135,0,44491,CUST009900,44,41-60,Standard,6062.0,3430.09,9.56,8.56,1,3,855,90,81,ATM,Online,Biometric,Yes,Yes,No,No,18,Sunday,True,0.0,0,Low Risk
2019-01-15 05:16:14,"Schaefer, Maggio and Daugherty",gas_transport,49.84,F,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,36.432416,-91.023871,0,72478,CUST004927,51,41-60,Standard,6434.0,3927.02,35.58,37.755,7,1,1030,48,90,ATM,Online,Biometric,No,No,No,No,5,Tuesday,False,0.0,0,Low Risk
2019-01-04 07:17:35,Dibbert-Green,entertainment,15.94,M,Tallmansville,WV,38.8564,-80.158,571,Accounting technician,1967-09-16,39.159635,-81.0465739999999,0,26362,CUST000804,58,41-60,Standard,4042.0,3411.06,11.86,13.04,8,2,565,16,100,MOBILE,Mobile,Biometric,Yes,No,No,No,7,Friday,False,0.0,0,Low Risk
2019-01-14 03:08:52,Kunde-Sanford,misc_net,62.55,F,Philadelphia,PA,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,40.593215,-74.187658,0,10314,CUST001531,40,26-40,Standard,7217.0,4922.25,50.38,44.62,9,3,1225,52,49,WEB,Online,OTP,Yes,No,No,No,3,Monday,False,0.01,0,Low Risk
2019-01-06 03:46:11,Heidenreich PLC,grocery_pos,82.86,M,Turner,MT,48.8328,-108.3961,192,Further education lecturer,1964-01-04,48.363605,-108.474342,0,45777,CUST010377,61,60+,Gold,16643.0,12354.07,55.65,66.66,9,2,571,29,76,ATM,Mobile,Biometric,Yes,Yes,No,No,3,Sunday,True,0.0,0,Low Risk
2019-01-13 05:38:10,Donnelly PLC,misc_net,140.33,F,Baroda,MI,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,42.318041,-86.17953,0,49013,CUST003157,44,41-60,Standard,7568.0,2823.76,89.36,138.06,5,1,1258,95,96,MOBILE,Mobile,PIN,No,Yes,No,No,5,Sunday,True,0.0,0,Low Risk
2019-01-16 11:36:56,Pouros-Haag,shopping_pos,11.06,M,Syracuse,MO,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,39.377663,-92.237863,0,65263,CUST007186,64,60+,Standard,5946.0,2057.1,7.16,37.755,5,4,310,42,93,MOBILE,Mobile,OTP,Yes,No,No,No,11,Wednesday,False,0.0,0,Low Risk
2019-01-04 16:39:37,Padberg-Rogahn,entertainment,96.79,M,Naples,FL,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,25.507855,-80.875078,0,45777,CUST004217,46,41-60,Standard,4436.0,4482.125,86.29,114.04,11,1,1055,10,7,POS,POS,Biometric,Yes,No,No,No,16,Friday,False,0.0,0,Low Risk
2019-01-14 12:46:35,Morissette PLC,shopping_pos,4.98,M,New Holstein,WI,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,43.0735,-87.536999,0,45777,CUST004621,47,41-60,Standard,5894.0,2807.0,4.61,5.89,11,4,1394,65,86,MOBILE,POS,Biometric,Yes,Yes,No,Yes,12,Monday,False,0.0,0,Low Risk
2019-01-09 11:46:08,Parisian and Sons,gas_transport,63.76,F,Cottekill,NY,41.8467,-74.1038,722,Comptroller,1990-10-19,41.122833,-74.8503569999999,0,7881,CUST006062,35,26-40,Standard,5064.0,3005.1,50.46,34.39,2,1,1430,33,27,MOBILE,Online,OTP,Yes,Yes,No,No,11,Wednesday,False,0.0,0,Low Risk
2019-01-04 17:51:02,"Kerluke, Kertzmann and Wiza",misc_net,823.39,F,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,39.831076,-108.681553,0,45777,CUST001264,38,26-40,Gold,14655.0,6452.09,723.42,471.4,1,0,711,30,90,ATM,Mobile,PIN,Yes,Yes,No,Yes,17,Friday,False,0.36,1,Medium Risk
2019-01-14 08:53:41,Huel Ltd,misc_net,3.2,M,Southfield,MI,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,43.049378,-82.762641,0,48022,CUST002914,51,41-60,Standard,6681.0,4149.51,2.05,2.08,10,1,1388,5,13,ATM,Mobile,Biometric,Yes,Yes,No,No,8,Monday,False,0.0,0,Low Risk
2019-01-13 18:00:40,Hirthe-Beier,health_fitness,10.24,F,Shenandoah Junction,WV,39.3716,-77.8229,1925,Systems developer,1966-02-14,38.988336,-78.171836,0,22630,CUST007997,59,41-60,Standard,6918.0,4036.59,7.36,8.77,1,1,63,44,98,POS,ATM,Biometric,Yes,Yes,No,No,18,Sunday,True,0.0,0,Low Risk
2019-01-14 20:15:22,Heaney-Marquardt,entertainment,23.14,F,Cressona,PA,40.6284,-76.195,1606,Ecologist,1966-05-10,40.142296,-76.914059,0,17339,CUST005961,59,41-60,Standard,6539.0,2343.16,36.06,19.31,3,1,80,85,75,POS,Online,PIN,Yes,No,No,No,20,Monday,False,0.0,0,Low Risk
2019-01-15 20:40:23,Hilpert-Conroy,kids_pets,2.99,M,Brinson,GA,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,31.339762,-84.335458,0,39870,CUST009671,90,60+,Standard,4513.0,3177.29,2.45,3.28,6,1,272,62,48,MOBILE,Online,PIN,Yes,No,Yes,No,20,Tuesday,False,0.0,0,Low Risk
2019-01-11 20:04:07,"Runolfsdottir, Mueller and Hand",entertainment,82.66,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,46.164059,-113.78473,0,45777,CUST007072,30,26-40,Platinum,50847.0,39281.53,63.14,37.755,11,1,813,13,40,ATM,ATM,Biometric,Yes,Yes,No,Yes,20,Friday,False,0.0,0,Low Risk
2019-01-04 17:57:53,Auer LLC,personal_care,5.11,M,Deadwood,SD,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,43.752763,-103.181979,0,57738,CUST008736,55,41-60,Standard,4055.0,2520.05,3.67,4.68,11,0,163,76,92,POS,Mobile,OTP,Yes,Yes,No,No,17,Friday,False,0.05,0,Low Risk
2019-01-15 17:21:21,"Lubowitz, Terry and Stracke",personal_care,31.35,M,Cass,WV,38.388,-79.9906,365,Special effects artist,1970-03-14,38.258167,-79.415562,0,24432,CUST010178,55,41-60,Standard,7457.0,1642.74,24.32,24.38,10,0,309,47,18,ATM,Online,PIN,Yes,Yes,Yes,No,17,Tuesday,False,0.0,0,Low Risk
2019-01-17 15:35:21,Yost-Rogahn,personal_care,88.09,F,Cisco,IL,39.9972,-88.6962,478,Landscape architect,1960-01-13,40.850163,-89.291255,0,61570,CUST000533,65,60+,Standard,4352.0,3167.01,54.0,86.16,9,2,706,29,7,MOBILE,Online,OTP,Yes,Yes,No,No,15,Thursday,False,0.0,0,Low Risk
2019-01-15 13:39:44,Cormier LLC,health_fitness,33.93,F,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,44.839602,-122.954485,0,97392,CUST008376,43,41-60,Standard,5293.0,2207.03,21.56,21.08,10,1,175,86,37,WEB,Online,OTP,Yes,Yes,No,No,13,Tuesday,False,0.0,0,Low Risk
2019-01-07 23:36:30,Botsford and Sons,home,12.41,F,Achille,OK,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,34.723414,-97.11866,0,73075,CUST010643,32,26-40,Standard,5626.0,4116.08,8.47,8.53,10,0,196,34,46,WEB,Online,PIN,Yes,No,No,No,23,Monday,False,0.0,0,Low Risk
2019-01-04 21:42:39,Weimann-Lockman,kids_pets,84.22,F,Birmingham,IA,40.8626,-91.9534,888,Camera operator,1988-03-25,40.744347,-91.802473,0,52620,CUST008877,37,26-40,Standard,7076.0,5163.95,59.78,77.45,7,2,830,42,86,ATM,ATM,OTP,Yes,No,No,Yes,21,Friday,False,0.0,0,Low Risk
2019-01-15 04:59:13,Skiles-Ankunding,grocery_net,60.88,F,San Angelo,TX,31.4647,-100.39,103927,Drilling engineer,1962-06-27,30.98546,-100.428452,0,45777,CUST003910,63,60+,Gold,17623.0,15267.74,38.23,50.18,2,3,333,50,38,WEB,ATM,PIN,Yes,Yes,No,No,4,Tuesday,False,0.0,0,Low Risk
2019-01-17 05:00:33,"Turcotte, McKenzie and Koss",entertainment,4.43,F,Meadville,MS,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,31.816324,-90.340777,0,39083,CUST009663,64,60+,Gold,14050.0,3249.58,3.74,2.87,3,1,1359,71,68,ATM,POS,OTP,Yes,Yes,No,Yes,5,Thursday,False,0.0,0,Low Risk
2019-01-10 20:15:46,"Lowe, Dietrich and Erdman",kids_pets,8.04,F,Diamond,OH,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,40.59664,-80.720803,0,43932,CUST002088,42,41-60,Platinum,7367.5,37167.77,7.15,5.3,3,3,253,90,62,POS,POS,Biometric,Yes,Yes,No,No,20,Thursday,False,0.0,0,Low Risk
2019-01-01 15:19:00,Kerluke-Abshire,shopping_net,7.84,M,Monmouth Beach,NJ,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,39.375429,-74.128991,0,45777,CUST001417,47,41-60,Standard,5289.0,1226.74,5.34,6.0,10,1,139,74,48,MOBILE,POS,PIN,Yes,No,No,No,15,Tuesday,False,0.0,0,Low Risk
2019-01-15 23:31:33,"Haley, Batz and Auer",health_fitness,162.41,F,Topeka,KS,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,38.317013,-95.104799,0,66033,CUST010052,21,18-25,Standard,6612.0,2134.01,116.13,139.96,2,4,463,74,31,WEB,Mobile,PIN,Yes,Yes,No,No,23,Tuesday,False,0.01,0,Low Risk
2019-01-10 23:22:12,Cormier LLC,shopping_net,6.67,M,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,34.873945,-118.685513999999,0,45777,CUST000843,30,26-40,Gold,16153.0,10850.7,36.06,6.64,8,1,407,48,91,POS,ATM,PIN,Yes,Yes,No,No,23,Thursday,False,0.01,0,Low Risk
2019-01-11 11:18:17,Rutherford-Mertz,grocery_pos,76.87,F,Logan,IL,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,37.323534,-89.701838,0,63755,CUST004918,49,41-60,Standard,6748.0,2294.74,46.84,59.96,4,1,1430,23,85,WEB,Online,OTP,Yes,No,No,No,11,Friday,False,0.0,0,Low Risk
2019-01-06 18:03:47,"Zemlak, Tillman and Cremin",personal_care,36.67,F,Minneapolis,MN,45.0632,-93.3811,1022298,Analytical chemist,1967-10-28,44.265102,-93.739655,0,56028,CUST009347,58,41-60,Standard,6812.0,4358.38,27.65,43.74,5,1,890,78,38,WEB,Mobile,Biometric,Yes,Yes,No,No,18,Sunday,True,0.0,0,Low Risk
2019-01-17 21:00:40,Williamson LLC,misc_pos,421.0,M,Hancock,MD,39.6991,-78.1762,3766,Press photographer,1984-02-14,40.230112,-77.739591,0,17213,CUST001613,41,41-60,Gold,17855.0,14629.06,36.06,275.58,1,4,184,93,60,POS,Mobile,Biometric,Yes,Yes,No,No,21,Thursday,False,0.04,0,Low Risk
2019-01-02 00:49:22,Kunde-Sanford,misc_net,249.57,F,Joliet,IL,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,42.142553,-87.205044,0,45777,CUST006861,33,26-40,Standard,6470.0,2457.52,183.52,159.95,3,3,579,92,3,POS,Mobile,Biometric,Yes,Yes,No,No,0,Wednesday,False,0.02,0,Low Risk
2019-01-14 17:30:41,Kilback and Sons,entertainment,66.42,M,Tuscarora,MD,39.2667,-77.5101,100,"Production assistant, television",1979-12-11,39.25723,-77.7487199999999,0,25432,CUST000968,46,41-60,Gold,14235.0,7734.28,47.36,66.23,4,4,1203,20,86,POS,Online,OTP,Yes,Yes,No,No,17,Monday,False,0.0,0,Low Risk
2019-01-06 14:08:31,Schimmel-Olson,kids_pets,48.61,M,Williamsburg,MO,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,38.424004,-92.084724,0,65048,CUST006411,55,41-60,Gold,14417.0,9988.23,29.25,55.42,7,3,257,60,35,WEB,Online,OTP,Yes,Yes,No,No,14,Sunday,True,0.0,0,Low Risk
2019-01-14 06:42:39,Wolf Inc,grocery_pos,88.53,F,O Brien,TX,33.3749,-99.8473,178,Warden/ranger,1983-06-14,32.656518,-99.121681,0,76464,CUST003224,42,41-60,Gold,17771.0,6268.95,36.06,59.36,9,4,1143,43,51,WEB,Mobile,OTP,Yes,Yes,No,No,6,Monday,False,0.0,0,Low Risk
2019-01-03 15:42:24,"Ruecker, Beer and Collier",shopping_net,4.93,F,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,41.639432,-96.607675,0,68057,CUST004568,52,41-60,Platinum,49221.0,43531.32,4.47,5.17,10,4,138,73,54,ATM,Mobile,PIN,Yes,Yes,No,No,15,Thursday,False,0.0,0,Low Risk
2019-01-10 04:44:05,"Swift, Bradtke and Marquardt",grocery_net,63.07,F,Tupper Lake,NY,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,44.2878,-74.835255,0,45777,CUST001172,49,41-60,Standard,5500.0,3318.52,55.21,50.02,10,2,249,18,5,WEB,POS,Biometric,No,Yes,No,No,4,Thursday,False,0.0,0,Low Risk
2019-01-15 14:30:09,"Konopelski, Schneider and Hartmann",food_dining,139.96,F,Fort Myers,FL,26.4722,-81.8122,224256,Paramedic,1985-08-29,26.940243,-81.628402,0,33982,CUST002261,40,26-40,Standard,7282.0,5236.08,98.47,109.61,4,1,423,8,73,ATM,Mobile,Biometric,No,Yes,No,No,14,Tuesday,False,0.0,0,Low Risk
2019-01-17 11:46:35,"Runolfsdottir, Mueller and Hand",entertainment,4.16,M,Lakeland,FL,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,28.234702,-82.342043,0,33544,CUST008678,64,60+,Gold,17573.0,15116.9,3.24,2.85,2,4,81,34,36,POS,Online,Biometric,Yes,Yes,No,No,11,Thursday,False,0.01,0,Low Risk
2019-01-06 19:54:36,"Zemlak, Tillman and Cremin",personal_care,28.16,M,Holloway,OH,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,39.476691,-81.2171209999999,0,45773,CUST005748,79,60+,Standard,7367.5,2535.4,17.49,18.04,6,3,944,73,8,POS,Mobile,Biometric,Yes,Yes,No,No,19,Sunday,True,0.0,0,Low Risk
2019-01-12 20:49:01,Mayert Group,shopping_pos,3.82,M,Fayetteville,NC,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,34.899316,-78.389901,0,28382,CUST003569,32,26-40,Gold,17231.0,6634.92,2.9,3.68,11,2,386,32,51,POS,ATM,PIN,Yes,No,No,No,20,Saturday,True,0.0,0,Low Risk
2019-01-06 03:04:59,"Little, Gutmann and Lynch",shopping_net,9.22,F,Henderson,WV,38.8265,-82.1364,642,Building services engineer,1946-08-30,38.296828,-81.799847,0,25003,CUST010356,79,60+,Platinum,49406.0,40490.43,6.63,7.19,5,0,1198,78,30,MOBILE,ATM,Biometric,Yes,Yes,No,No,3,Sunday,True,0.0,0,Low Risk
2019-01-18 13:06:14,"Klocko, Runolfsdottir and Breitenberg",health_fitness,137.3,M,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,34.986964,-106.853379,0,87121,CUST008778,53,41-60,Standard,5459.0,4173.79,114.19,70.27,7,2,1224,57,17,ATM,ATM,PIN,Yes,Yes,No,No,13,Friday,False,0.0,0,Low Risk
2019-01-12 12:59:47,Mohr-Bayer,shopping_net,1.5,M,Romulus,MI,42.2203,-83.3583,31515,Police officer,1971-11-05,42.22529,-83.115656,0,48192,CUST002448,54,41-60,Standard,5215.0,4391.92,1.34,1.75,4,0,53,64,80,WEB,Mobile,PIN,Yes,No,No,No,12,Saturday,True,0.0,0,Low Risk
2019-01-16 20:01:30,"Quitzon, Green and Bashirian",shopping_pos,4.59,F,Halstad,MN,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,47.472771,-96.015087,0,56516,CUST004574,53,41-60,Gold,16782.0,6943.86,36.06,3.13,4,2,1269,43,67,MOBILE,ATM,Biometric,Yes,Yes,No,No,20,Wednesday,False,0.0,0,Low Risk
2019-01-16 18:59:49,"Yost, Block and Koepp",misc_pos,137.25,M,Bessemer,AL,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,34.017144,-86.0347599999999,0,35901,CUST009108,36,26-40,Standard,6464.0,1515.6,36.06,161.34,1,4,65,43,24,POS,Online,PIN,Yes,Yes,No,No,18,Wednesday,False,0.0,0,Low Risk
2019-01-05 19:53:58,Bode-Schuster,kids_pets,176.92,F,Mount Morris,NY,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,42.673632,-78.180579,0,14066,CUST005829,67,60+,Gold,15603.0,3896.29,163.23,158.1,10,1,305,97,40,POS,ATM,Biometric,No,Yes,No,No,19,Saturday,True,0.01,0,Low Risk
2019-01-18 15:25:23,Swift PLC,kids_pets,80.56,M,Oriskany Falls,NY,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,43.469416,-75.959363,0,13302,CUST007159,76,60+,Platinum,51844.0,43177.13,62.72,37.755,10,2,437,14,60,WEB,Online,OTP,Yes,Yes,No,No,15,Friday,False,0.0,0,Low Risk
2019-01-09 06:15:24,Beier-Hyatt,shopping_pos,9.01,F,Kirby,OH,40.813,-83.4196,118,Private music teacher,1957-11-12,41.304861,-83.26422,0,43435,CUST004046,68,60+,Standard,7694.0,4447.39,6.61,5.01,11,3,966,10,9,POS,Mobile,OTP,Yes,No,No,No,6,Wednesday,False,0.0,0,Low Risk
2019-01-13 19:22:26,Fritsch and Sons,health_fitness,98.61,F,Ford,VA,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,38.088509,-77.9379589999999,0,23093,CUST001714,49,41-60,Gold,16339.0,13929.59,86.72,62.84,8,2,1307,11,61,MOBILE,Online,OTP,Yes,No,No,No,19,Sunday,True,0.0,0,Low Risk
2019-01-18 13:57:27,Cormier LLC,health_fitness,1.98,M,Pelham,NC,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,35.693711,-79.668138,0,27316,CUST005205,98,60+,Standard,5991.0,4959.19,1.61,2.08,10,1,38,98,21,POS,Online,PIN,Yes,No,No,No,13,Friday,False,0.0,0,Low Risk
2019-01-12 02:22:10,Kling Inc,gas_transport,69.74,M,Winfield,WV,38.5072,-81.89,5512,Exhibition designer,1980-03-24,37.904251,-81.715961,0,25208,CUST004576,45,41-60,Gold,14022.0,10764.85,65.38,75.96,5,1,976,37,29,POS,Mobile,PIN,Yes,No,No,No,2,Saturday,True,0.01,0,Low Risk
2019-01-18 18:00:27,"Schmeler, Bashirian and Price",shopping_net,9.43,M,Coffeeville,MS,33.9215,-89.6782,3451,Financial trader,1984-05-19,34.53006,-89.903581,0,38619,CUST007786,41,41-60,Gold,14564.0,11209.28,7.15,8.84,5,0,226,9,38,MOBILE,Mobile,PIN,No,No,No,Yes,18,Friday,False,0.0,0,Low Risk
2019-01-01 08:21:04,Buckridge PLC,misc_pos,242.85,F,Washington Court House,OH,39.537,-83.455,22305,Television floor manager,1939-03-09,39.658571,-84.445008,0,45325,CUST003646,86,60+,Gold,17269.0,10658.14,182.74,226.86,9,4,829,60,92,MOBILE,Mobile,OTP,No,Yes,No,No,8,Tuesday,False,0.0,0,Low Risk
2019-01-13 16:35:07,Kub PLC,personal_care,6.26,M,Tyaskin,MD,38.2833,-75.8465,470,Music tutor,1965-04-07,39.273177,-75.709756,0,19938,CUST008984,60,41-60,Standard,7527.0,1894.26,4.5,4.47,7,0,943,50,69,POS,Mobile,OTP,No,Yes,No,Yes,16,Sunday,True,0.0,0,Low Risk
2019-01-01 22:18:26,Gibson-Deckow,entertainment,22.96,F,Lomax,IL,40.6761,-91.0391,725,Environmental consultant,1972-11-28,41.240902,-90.77319,0,61231,CUST004624,53,41-60,Standard,7027.0,4482.125,17.29,21.83,6,4,624,76,52,MOBILE,POS,Biometric,Yes,Yes,No,No,22,Tuesday,False,0.01,0,Low Risk
2019-01-08 06:14:00,Stracke-Lemke,grocery_pos,87.57,F,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29,32.958549,-112.268724,0,85139,CUST001303,90,60+,Standard,6662.0,2513.03,82.33,59.92,3,1,465,9,22,ATM,POS,OTP,Yes,Yes,No,No,6,Tuesday,False,0.0,0,Low Risk
2019-01-01 15:59:06,Greenholt Ltd,health_fitness,74.62,M,Pointe Aux Pins,MI,45.7549,-84.447,95,Electrical engineer,1994-02-09,45.669745,-85.139539,0,45777,CUST000140,31,26-40,Standard,4216.0,1780.99,55.14,50.58,10,3,242,77,90,WEB,ATM,PIN,Yes,No,No,No,15,Tuesday,False,0.0,0,Low Risk
2019-01-08 21:21:46,Kihn-Schuster,food_dining,8.45,F,Notrees,TX,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,32.134139,-103.363294,0,45777,CUST005281,56,41-60,Standard,4889.0,1695.21,7.34,5.37,8,4,901,11,51,ATM,ATM,Biometric,Yes,Yes,Yes,No,21,Tuesday,False,0.0,0,Low Risk
2019-01-06 18:15:01,Emmerich-Rau,personal_care,2.58,M,Bowdoin,ME,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,44.504793,-70.618258,0,4276,CUST000697,28,26-40,Gold,17097.0,9692.81,1.71,3.06,4,4,308,68,76,POS,Mobile,OTP,Yes,Yes,No,No,18,Sunday,True,0.0,0,Low Risk
2019-01-13 20:57:09,Nolan-Williamson,kids_pets,8.23,F,Florence,MS,32.153,-90.1217,19685,Fine artist,1984-12-24,32.12761,-90.829152,0,39086,CUST009690,41,41-60,Standard,7372.0,5192.62,6.66,9.23,10,3,1396,50,60,MOBILE,POS,Biometric,Yes,No,No,No,20,Sunday,True,0.0,0,Low Risk
2019-01-02 08:45:14,Pagac LLC,shopping_pos,6.11,F,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,1953-12-25,44.25575,-120.840904,0,45777,CUST010162,72,60+,Standard,5786.0,2274.38,4.17,4.18,4,2,18,4,56,MOBILE,Online,OTP,No,Yes,No,No,8,Wednesday,False,0.01,0,Low Risk
2019-01-06 20:51:17,Wilkinson PLC,kids_pets,37.94,F,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,39.880124,-123.586596,0,95585,CUST009438,96,60+,Standard,7048.0,2978.07,30.74,20.31,7,2,1060,57,63,MOBILE,Online,PIN,Yes,Yes,No,No,20,Sunday,True,0.0,0,Low Risk
2019-01-07 22:19:27,"Klocko, Runolfsdottir and Breitenberg",health_fitness,40.0,F,Gibsonville,NC,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,35.185961,-80.224881,0,28129,CUST010311,91,60+,Gold,14147.0,10048.79,28.55,45.7,3,4,740,90,57,ATM,Online,PIN,Yes,Yes,No,No,22,Monday,False,0.0,0,Low Risk
2019-01-12 03:02:46,Schmitt Inc,gas_transport,36.11,M,Mount Hope,AL,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,33.822436,-87.6011319999999,0,35554,CUST002197,70,60+,Standard,4399.0,3611.99,36.06,33.2,10,0,1419,71,62,ATM,Mobile,PIN,Yes,Yes,No,No,3,Saturday,True,0.0,0,Low Risk
2019-01-15 16:16:04,"McCullough, Hudson and Schuster",food_dining,88.76,F,Bailey,NC,35.8072,-78.0892,6629,Call centre manager,1962-08-13,36.132133,-78.875218,0,27712,CUST004105,63,60+,Standard,6026.0,2182.89,36.06,65.64,9,0,875,23,57,POS,POS,Biometric,Yes,Yes,No,Yes,16,Tuesday,False,0.0,0,Low Risk
2019-01-13 23:59:54,"Konopelski, Schneider and Hartmann",food_dining,87.59,F,Louisville,KY,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,38.072855,-85.4424849999999,0,40047,CUST000864,64,60+,Standard,4409.0,972.45,82.3,81.57,6,3,560,80,43,WEB,POS,OTP,Yes,Yes,No,No,23,Sunday,True,0.01,0,Low Risk
2019-01-03 08:06:39,Kiehn Inc,grocery_pos,162.5,F,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,41.107777,-94.388527,0,50801,CUST007160,72,60+,Standard,4265.0,3610.84,139.1,177.77,2,3,987,19,26,MOBILE,Online,PIN,Yes,No,No,Yes,8,Thursday,False,0.0,0,Low Risk
2019-01-15 11:01:21,"Jenkins, Hauck and Friesen",gas_transport,38.59,F,Keisterville,PA,39.9636,-79.7853,184,Systems developer,1945-11-04,39.455313,-80.104721,0,26554,CUST002181,80,60+,Platinum,51260.0,45585.85,26.6,34.03,9,0,188,36,25,WEB,Online,Biometric,Yes,No,No,No,11,Tuesday,False,0.0,0,Low Risk
2019-01-07 10:53:06,Ankunding LLC,shopping_net,6.47,M,Sea Island,GA,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,30.76313,-81.219212,0,45777,CUST004528,62,60+,Standard,5201.0,3583.57,4.06,6.58,5,0,604,43,40,POS,POS,Biometric,No,No,No,No,10,Monday,False,0.0,0,Low Risk
